Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment
STU1280,22,Male,Delhi,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,10-01-2024,44,22,13,33,10,Dropped,No,,Negative
STU1281,32,Female,Bangalore,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,27-06-2024,16,42,8,97,6,Dropped,No,,Negative
STU1282,21,Male,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,28-05-2024,118,26,0,44,20,Completed,No,3.6,Negative
STU1283,29,Female,Kolkata,Master's,Student,SQL Fundamentals,Data Analytics,2499,Tablet,07-10-2023,22,29,0,23,12,Dropped,No,,Neutral
STU1284,30,Female,Delhi,PhD,Student,Python for Beginners,Programming,1999,Desktop,18-06-2023,106,20,11,98,13,Completed,No,4.8,Neutral
STU1285,19,Female,Delhi,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,21-09-2023,18,43,10,51,24,Dropped,No,,Negative
STU1286,44,Male,Mumbai,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,08-05-2024,47,34,0,97,28,Completed,Yes,3.2,Negative
STU1287,36,Male,Mumbai,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Tablet,30-10-2023,81,48,19,84,11,Completed,Yes,4.7,Positive
STU1288,36,Male,Bangalore,Master's,Freelancer,Machine Learning Basics,AI/ML,5999,Desktop,13-12-2023,30,6,11,80,18,Dropped,No,,Negative
STU1289,21,Male,Delhi,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,28-04-2023,10,21,16,39,2,Dropped,No,,Negative
STU1290,21,Male,Ahmedabad,High School,Student,Python for Beginners,Programming,1999,Desktop,24-04-2024,99,9,14,93,16,Completed,Yes,4.5,Positive
STU1291,43,Male,Mumbai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,19-03-2023,58,22,1,29,2,Dropped,No,,Negative
STU1292,28,Male,Chennai,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,25-05-2023,62,14,17,53,19,Dropped,No,,Neutral
STU1293,44,Male,Ahmedabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,20-08-2023,85,29,15,80,6,Completed,Yes,3.7,Positive
STU1294,22,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,23-11-2024,80,33,3,46,1,Dropped,No,,Negative
STU1295,37,Male,Pune,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,21-11-2024,6,12,7,59,11,Dropped,No,,Negative
STU1296,28,Male,Pune,Bachelor's,Freelancer,Data Science with Python,Data Analytics,4999,Desktop,11-02-2024,67,3,1,84,18,Completed,Yes,3.7,Positive
STU1297,27,Male,Mumbai,High School,Student,Data Science with Python,Data Analytics,4999,Desktop,24-07-2024,41,17,13,52,10,Dropped,No,,Negative
STU1298,25,Male,Delhi,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,10-01-2024,43,22,14,87,18,Completed,Yes,4.6,Positive
STU1299,23,Female,Kolkata,PhD,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,03-04-2023,85,32,8,90,28,Completed,Yes,4,Positive
STU1300,23,Male,Kolkata,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Tablet,09-02-2024,77,33,1,28,1,Dropped,No,,Neutral
STU1301,25,Female,Delhi,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,15-01-2023,18,33,16,35,19,Dropped,No,,Neutral
STU1302,40,Other,Hyderabad,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,28-09-2023,58,35,9,24,16,Dropped,No,,Negative
STU1303,32,Female,Kolkata,Master's,Student,Digital Marketing Analytics,Marketing,3999,Tablet,03-07-2024,118,34,8,42,26,Completed,Yes,3.7,Neutral
STU1304,43,Female,Pune,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,07-05-2023,60,16,1,62,7,Dropped,No,,Neutral
STU1305,31,Female,Chennai,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,10-04-2024,88,27,18,76,15,Completed,Yes,3.2,Positive
STU1306,28,Other,Delhi,High School,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,13-01-2024,27,13,16,70,29,Dropped,No,,Negative
STU1307,29,Female,Bangalore,Bachelor's,Student,Business Intelligence,BI Tools,4499,Tablet,19-11-2024,118,33,10,32,1,Dropped,No,,Negative
STU1308,43,Female,Pune,Master's,Student,Power BI Masterclass,BI Tools,3499,Desktop,19-11-2024,68,47,16,43,23,Completed,Yes,4.4,Negative
STU1309,30,Female,Chennai,PhD,Working Professional,Python for Beginners,Programming,1999,Desktop,26-09-2023,22,10,9,30,21,Dropped,No,,Negative
STU1310,25,Female,Chennai,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,21-08-2024,24,12,17,71,9,Dropped,No,,Negative
STU1311,35,Female,Delhi,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,26-01-2024,40,32,5,36,2,Dropped,No,,Neutral
STU1312,42,Male,Chennai,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Desktop,15-10-2024,109,1,15,56,17,Completed,No,3.9,Positive
STU1313,18,Male,Delhi,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,16-01-2024,74,33,17,32,25,Completed,Yes,3.1,Positive
STU1314,32,Male,Kolkata,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,21-04-2023,66,28,19,81,24,Completed,Yes,3.1,Positive
STU1315,25,Male,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,22-11-2024,40,36,17,27,10,Dropped,No,,Neutral
STU1316,28,Male,Pune,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,28-08-2023,6,3,0,75,6,Dropped,No,,Negative
STU1317,29,Male,Hyderabad,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,27-04-2024,112,11,2,89,5,Completed,Yes,4.4,Positive
STU1318,29,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,26-01-2023,18,25,14,63,8,Dropped,No,,Neutral
STU1319,21,Male,Pune,Master's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,26-09-2024,81,27,19,79,8,Completed,Yes,3,Positive
STU1320,33,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,28-07-2024,102,2,9,60,5,Dropped,No,,Negative
STU1321,21,Male,Pune,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,02-12-2023,109,19,4,40,12,Dropped,No,,Negative
STU1322,22,Male,Kolkata,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,16-09-2024,87,9,14,61,7,Dropped,No,,Neutral
STU1323,41,Female,Delhi,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,15-08-2023,110,17,13,93,13,Completed,Yes,3.7,Positive
STU1324,22,Female,Mumbai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,25-10-2024,30,26,14,93,13,Dropped,No,,Negative
STU1325,25,Male,Bangalore,Bachelor's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,06-03-2023,21,30,9,48,17,Dropped,No,,Neutral
STU1326,27,Female,Bangalore,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,12-10-2024,62,26,8,99,4,Completed,Yes,3.2,Positive
STU1327,34,Female,Ahmedabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,20-04-2024,10,41,11,84,18,Completed,Yes,4.6,Positive
STU1328,43,Male,Ahmedabad,High School,Student,Data Science with Python,Data Analytics,4999,Mobile,06-11-2023,107,0,6,36,10,Dropped,No,,Neutral
STU1329,26,Male,Pune,Master's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,26-10-2024,13,5,4,49,3,Dropped,No,,Negative
STU1330,39,Other,Bangalore,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,23-02-2024,76,10,9,45,12,Dropped,No,,Negative
STU1331,36,Female,Delhi,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Tablet,30-04-2023,9,33,7,72,1,Dropped,No,,Negative
STU1332,31,Female,Chennai,High School,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,24-05-2023,68,38,19,38,27,Completed,No,4.9,Positive
STU1333,25,Female,Delhi,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Tablet,16-02-2023,39,19,15,72,11,Dropped,No,,Negative
STU1334,26,Male,Chennai,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,08-02-2023,24,20,11,36,18,Dropped,No,,Negative
STU1335,39,Male,Mumbai,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,08-11-2023,118,20,8,65,13,Completed,No,4.5,Positive
STU1336,28,Male,Hyderabad,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,19-05-2024,34,17,9,72,17,Dropped,No,,Negative
STU1337,40,Female,Chennai,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,29-04-2023,103,20,15,83,8,Completed,Yes,4,Positive
STU1338,18,Female,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,10-04-2023,61,18,9,64,20,Dropped,No,,Negative
STU1339,31,Female,Delhi,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,29-08-2023,41,3,8,68,19,Dropped,No,,Negative
STU1340,22,Male,Mumbai,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,04-07-2024,5,12,2,38,17,Dropped,No,,Negative
STU1341,38,Male,Bangalore,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,19-05-2023,79,17,18,90,2,Dropped,No,,Negative
STU1342,43,Male,Mumbai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,02-02-2024,50,28,10,84,3,Dropped,No,,Neutral
STU1343,31,Female,Hyderabad,High School,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,09-04-2024,4,24,5,56,3,Dropped,No,,Neutral
STU1344,21,Female,Kolkata,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,15-01-2024,51,12,5,89,6,Dropped,No,,Negative
STU1345,39,Male,Delhi,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,17-11-2024,52,26,14,45,10,Dropped,No,,Negative
STU1346,40,Female,Pune,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Mobile,07-07-2024,39,18,14,21,24,Dropped,No,,Negative
STU1347,42,Male,Delhi,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,05-03-2024,8,48,12,78,22,Completed,Yes,4.1,Positive
STU1348,18,Female,Ahmedabad,Master's,Student,Machine Learning Basics,AI/ML,5999,Mobile,24-08-2024,113,0,4,24,18,Dropped,No,,Negative
STU1349,39,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,08-06-2023,45,37,13,56,18,Dropped,No,,Negative
STU1350,40,Female,Delhi,High School,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,29-02-2024,88,18,1,50,14,Dropped,No,,Negative
STU1351,36,Male,Ahmedabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,01-11-2024,117,0,11,95,16,Completed,Yes,3.7,Positive
STU1352,25,Female,Pune,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,12-04-2023,28,39,19,67,7,Dropped,No,,Neutral
STU1353,32,Male,Chennai,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,16-05-2024,119,16,13,25,1,Dropped,No,,Negative
STU1354,38,Male,Mumbai,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,22-09-2024,107,20,18,34,17,Completed,Yes,3.9,Neutral
STU1355,32,Male,Pune,High School,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,22-02-2024,27,21,19,34,23,Dropped,No,,Negative
STU1356,26,Male,Bangalore,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Tablet,14-10-2023,65,14,14,80,25,Completed,Yes,3.9,Negative
STU1357,38,Male,Hyderabad,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,03-02-2023,34,49,19,35,5,Dropped,No,,Negative
STU1358,26,Female,Chennai,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,15-01-2024,81,38,16,39,27,Completed,Yes,4.6,Positive
STU1359,27,Male,Bangalore,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,11-08-2023,101,47,13,96,1,Completed,Yes,4.3,Positive
STU1360,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,30-03-2024,62,38,17,63,21,Completed,Yes,3.4,Positive
STU1361,42,Female,Hyderabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,31-03-2024,62,31,4,61,27,Completed,Yes,4.3,Positive
STU1362,38,Female,Chennai,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,30-08-2023,38,48,11,65,17,Completed,Yes,3.8,Neutral
STU1363,43,Male,Kolkata,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,07-01-2024,26,3,9,53,10,Dropped,No,,Negative
STU1364,26,Male,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,12-04-2023,24,43,7,83,12,Completed,Yes,4.5,Positive
STU1365,20,Female,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,12-01-2024,39,44,5,48,25,Completed,Yes,4.8,Positive
STU1366,37,Other,Chennai,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Tablet,11-07-2024,21,31,14,22,20,Dropped,No,,Negative
STU1367,42,Male,Delhi,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Tablet,22-10-2024,94,3,11,28,25,Dropped,No,,Negative
STU1368,43,Male,Bangalore,Master's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,03-01-2024,47,0,5,94,2,Dropped,No,,Neutral
STU1369,28,Male,Mumbai,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,04-03-2023,115,32,11,94,23,Completed,Yes,3.9,Positive
STU1370,23,Other,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,12-02-2024,48,6,14,44,16,Dropped,No,,Negative
STU1371,19,Male,Bangalore,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,10-10-2023,13,8,11,61,15,Dropped,No,,Negative
STU1372,24,Male,Hyderabad,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,14-07-2023,101,0,8,65,28,Completed,Yes,3.9,Positive
STU1373,35,Female,Pune,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,06-05-2023,3,15,18,92,13,Dropped,No,,Neutral
STU1374,44,Male,Mumbai,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,10-04-2024,32,17,1,78,18,Dropped,No,,Negative
STU1375,19,Male,Ahmedabad,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,04-04-2023,35,46,12,40,28,Completed,Yes,3,Positive
STU1376,44,Female,Ahmedabad,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,09-11-2024,19,5,12,93,20,Dropped,No,,Negative
STU1377,34,Female,Pune,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,06-08-2023,14,1,7,41,22,Dropped,No,,Negative
STU1378,28,Male,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,19-10-2024,48,8,12,48,14,Dropped,No,,Neutral
STU1379,44,Male,Pune,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,16-10-2024,86,3,3,82,18,Completed,Yes,3.4,Positive
STU1380,29,Male,Bangalore,High School,Freelancer,Power BI Masterclass,BI Tools,3499,Mobile,03-09-2024,81,44,5,92,2,Completed,Yes,3.6,Neutral
STU1381,44,Male,Mumbai,Master's,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,22-01-2023,68,22,5,80,2,Dropped,No,,Neutral
STU1382,36,Female,Mumbai,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,21-02-2023,45,42,11,83,3,Dropped,No,,Negative
STU1383,39,Male,Delhi,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,08-12-2023,104,44,11,88,5,Completed,No,4.4,Positive
STU1384,41,Male,Pune,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,07-09-2023,19,42,16,59,25,Completed,Yes,4.6,Positive
STU1385,42,Male,Mumbai,Master's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,09-05-2023,64,7,6,94,16,Completed,Yes,4.2,Positive
STU1386,24,Female,Delhi,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,01-08-2024,101,38,14,20,22,Completed,Yes,4.6,Positive
STU1387,37,Female,Chennai,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,30-07-2023,66,24,16,84,15,Completed,Yes,4.1,Neutral
STU1388,23,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,12-03-2023,79,15,9,81,12,Completed,Yes,3.7,Positive
STU1389,38,Male,Hyderabad,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,21-07-2024,66,34,19,73,9,Completed,Yes,3.4,Negative
STU1390,41,Female,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,01-08-2023,75,16,5,79,26,Completed,Yes,3.2,Neutral
STU1391,18,Female,Bangalore,Master's,Student,SQL Fundamentals,Data Analytics,2499,Tablet,23-08-2024,45,17,8,65,14,Dropped,No,,Neutral
STU1392,34,Male,Chennai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,10-08-2023,87,26,14,24,29,Completed,Yes,4.3,Neutral
STU1393,28,Male,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,27-08-2023,74,14,15,41,21,Dropped,No,,Negative
STU1394,39,Male,Kolkata,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,03-12-2023,67,16,7,72,16,Completed,Yes,4,Positive
STU1395,43,Male,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,01-06-2023,69,42,15,89,11,Completed,Yes,4.9,Neutral
STU1396,35,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,02-09-2024,3,4,4,51,6,Dropped,No,,Negative
STU1397,38,Male,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,03-01-2023,38,15,17,30,10,Dropped,No,,Negative
STU1398,34,Male,Bangalore,Master's,Freelancer,Power BI Masterclass,BI Tools,3499,Mobile,11-10-2023,77,14,19,29,28,Dropped,No,,Negative
STU1399,24,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,29-05-2023,42,41,13,58,8,Dropped,No,,Neutral
STU1400,34,Male,Mumbai,Master's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,14-05-2023,83,45,1,50,16,Completed,Yes,3.6,Positive
STU1401,37,Female,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,07-07-2024,40,33,2,31,3,Dropped,No,,Negative
STU1402,26,Female,Ahmedabad,High School,Student,Data Science with Python,Data Analytics,4999,Desktop,14-09-2023,50,47,13,99,2,Completed,Yes,3.8,Positive
STU1403,34,Female,Chennai,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,28-06-2023,35,18,6,57,16,Dropped,No,,Neutral
STU1404,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,23-04-2023,24,7,14,86,19,Dropped,No,,Neutral
STU1405,39,Male,Delhi,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,07-11-2024,88,46,16,85,9,Completed,Yes,3.8,Positive
STU1406,39,Female,Bangalore,Bachelor's,Freelancer,Digital Marketing Analytics,Marketing,3999,Mobile,27-01-2023,17,9,0,71,16,Dropped,No,,Negative
STU1407,25,Male,Bangalore,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,15-05-2023,40,4,8,24,22,Dropped,No,,Negative
STU1408,34,Male,Mumbai,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,16-01-2023,74,47,13,30,26,Completed,No,3.2,Positive
STU1409,24,Female,Mumbai,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,02-01-2024,66,25,15,44,28,Completed,Yes,3.7,Positive
STU1410,18,Male,Chennai,High School,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,01-09-2023,44,21,12,54,4,Dropped,No,,Negative
STU1411,30,Male,Hyderabad,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,25-08-2024,23,43,5,54,10,Dropped,No,,Negative
STU1412,40,Female,Ahmedabad,High School,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,28-11-2023,6,22,0,41,19,Dropped,No,,Negative
STU1413,36,Female,Kolkata,Bachelor's,Freelancer,Power BI Masterclass,BI Tools,3499,Mobile,17-01-2023,66,12,3,56,13,Dropped,No,,Negative
STU1414,44,Female,Bangalore,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Tablet,28-06-2023,21,8,2,74,18,Dropped,No,,Negative
STU1415,41,Male,Hyderabad,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,29-09-2023,119,48,16,94,15,Completed,Yes,3.9,Neutral
STU1416,36,Female,Kolkata,Master's,Student,Business Intelligence,BI Tools,4499,Desktop,23-02-2023,35,19,1,91,4,Dropped,No,,Negative
STU1417,34,Male,Kolkata,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,10-05-2023,113,27,18,83,9,Completed,Yes,3.3,Positive
STU1418,30,Female,Ahmedabad,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,07-03-2024,29,43,19,39,4,Dropped,No,,Negative
STU1419,33,Female,Chennai,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,22-06-2024,7,36,7,23,29,Dropped,No,,Negative
