Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment,Completion_Flag,Age_Group
STU1272,32,Female,Pune,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-04-03,15,19,16,53,2,Dropped,No,0.0,Neutral,0,31-37
STU1273,21,Male,Bangalore,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,2023-10-30,114,8,17,68,23,Completed,Yes,3.3,Neutral,1,18-24
STU1274,30,Male,Hyderabad,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2023-12-01,1,22,18,99,29,Completed,Yes,5.0,Neutral,1,25-30
STU1275,41,Male,Mumbai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2024-03-01,11,38,7,66,5,Dropped,No,0.0,Negative,0,38-44
STU1276,37,Female,Mumbai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2023-06-29,55,28,19,69,13,Dropped,No,0.0,Negative,0,31-37
STU1277,41,Male,Chennai,Master's,Student,Python for Beginners,Programming,1999,Desktop,2023-07-25,2,30,7,45,1,Dropped,No,0.0,Negative,0,38-44
STU1278,32,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-05-16,65,18,10,75,7,Dropped,No,0.0,Negative,0,31-37
STU1279,25,Female,Bangalore,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-07-06,95,19,2,97,7,Completed,Yes,4.0,Negative,1,25-30
STU1280,22,Male,Delhi,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2024-01-10,44,22,13,33,10,Dropped,No,0.0,Negative,0,18-24
STU1281,32,Female,Bangalore,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Mobile,2024-06-27,16,42,8,97,6,Dropped,No,0.0,Negative,0,31-37
STU1282,21,Male,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-05-28,118,26,0,44,20,Completed,No,3.6,Negative,1,18-24
STU1283,29,Female,Kolkata,Master's,Student,SQL Fundamentals,Data Analytics,2499,Tablet,2023-10-07,22,29,0,23,12,Dropped,No,0.0,Neutral,0,25-30
STU1284,30,Female,Delhi,PhD,Student,Python for Beginners,Programming,1999,Desktop,2023-06-18,106,20,11,98,13,Completed,No,4.8,Neutral,1,25-30
STU1285,19,Female,Delhi,Master's,Job Seeker,Business Intelligence,BI Tools,4499,Desktop,2023-09-21,18,43,10,51,24,Dropped,No,0.0,Negative,0,18-24
STU1286,44,Male,Mumbai,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-05-08,47,34,0,97,28,Completed,Yes,3.2,Negative,1,38-44
STU1287,36,Male,Mumbai,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Tablet,2023-10-30,81,48,19,84,11,Completed,Yes,4.7,Positive,1,31-37
STU1288,36,Male,Bangalore,Master's,Freelancer,Machine Learning Basics,AI/ML,5999,Desktop,2023-12-13,30,6,11,80,18,Dropped,No,0.0,Negative,0,31-37
STU1289,21,Male,Delhi,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-04-28,10,21,16,39,2,Dropped,No,0.0,Negative,0,18-24
STU1290,21,Male,Ahmedabad,High School,Student,Python for Beginners,Programming,1999,Desktop,2024-04-24,99,9,14,93,16,Completed,Yes,4.5,Positive,1,18-24
STU1291,43,Male,Mumbai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2023-03-19,58,22,1,29,2,Dropped,No,0.0,Negative,0,38-44
STU1292,28,Male,Chennai,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,2023-05-25,62,14,17,53,19,Dropped,No,0.0,Neutral,0,25-30
STU1293,44,Male,Ahmedabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2023-08-20,85,29,15,80,6,Completed,Yes,3.7,Positive,1,38-44
STU1294,22,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2024-11-23,80,33,3,46,1,Dropped,No,0.0,Negative,0,18-24
STU1295,37,Male,Pune,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2024-11-21,6,12,7,59,11,Dropped,No,0.0,Negative,0,31-37
STU1296,28,Male,Pune,Bachelor's,Freelancer,Data Science with Python,Data Analytics,4999,Desktop,2024-02-11,67,3,1,84,18,Completed,Yes,3.7,Positive,1,25-30
STU1297,27,Male,Mumbai,High School,Student,Data Science with Python,Data Analytics,4999,Desktop,2024-07-24,41,17,13,52,10,Dropped,No,0.0,Negative,0,25-30
STU1298,25,Male,Delhi,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2024-01-10,43,22,14,87,18,Completed,Yes,4.6,Positive,1,25-30
STU1299,23,Female,Kolkata,PhD,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2023-04-03,85,32,8,90,28,Completed,Yes,4.0,Positive,1,18-24
STU1300,23,Male,Kolkata,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Tablet,2024-02-09,77,33,1,28,1,Dropped,No,0.0,Neutral,0,18-24
STU1301,25,Female,Delhi,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,2023-01-15,18,33,16,35,19,Dropped,No,0.0,Neutral,0,25-30
STU1302,40,Other,Hyderabad,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-09-28,58,35,9,24,16,Dropped,No,0.0,Negative,0,38-44
STU1303,32,Female,Kolkata,Master's,Student,Digital Marketing Analytics,Marketing,3999,Tablet,2024-07-03,118,34,8,42,26,Completed,Yes,3.7,Neutral,1,31-37
STU1304,43,Female,Pune,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2023-05-07,60,16,1,62,7,Dropped,No,0.0,Neutral,0,38-44
STU1305,31,Female,Chennai,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,2024-04-10,88,27,18,76,15,Completed,Yes,3.2,Positive,1,31-37
STU1306,28,Other,Delhi,High School,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2024-01-13,27,13,16,70,29,Dropped,No,0.0,Negative,0,25-30
STU1307,29,Female,Bangalore,Bachelor's,Student,Business Intelligence,BI Tools,4499,Tablet,2024-11-19,118,33,10,32,1,Dropped,No,0.0,Negative,0,25-30
STU1308,43,Female,Pune,Master's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2024-11-19,68,47,16,43,23,Completed,Yes,4.4,Negative,1,38-44
STU1309,30,Female,Chennai,PhD,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-09-26,22,10,9,30,21,Dropped,No,0.0,Negative,0,25-30
STU1310,25,Female,Chennai,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-08-21,24,12,17,71,9,Dropped,No,0.0,Negative,0,25-30
STU1311,35,Female,Delhi,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2024-01-26,40,32,5,36,2,Dropped,No,0.0,Neutral,0,31-37
STU1312,42,Male,Chennai,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Desktop,2024-10-15,109,1,15,56,17,Completed,No,3.9,Positive,1,38-44
STU1313,18,Male,Delhi,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,2024-01-16,74,33,17,32,25,Completed,Yes,3.1,Positive,1,18-24
STU1314,32,Male,Kolkata,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-04-21,66,28,19,81,24,Completed,Yes,3.1,Positive,1,31-37
STU1315,25,Male,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-11-22,40,36,17,27,10,Dropped,No,0.0,Neutral,0,25-30
STU1316,28,Male,Pune,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,2023-08-28,6,3,0,75,6,Dropped,No,0.0,Negative,0,25-30
STU1317,29,Male,Hyderabad,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2024-04-27,112,11,2,89,5,Completed,Yes,4.4,Positive,1,25-30
STU1318,29,Female,Mumbai,Master's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2023-01-26,18,25,14,63,8,Dropped,No,0.0,Neutral,0,25-30
STU1319,21,Male,Pune,Master's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2024-09-26,81,27,19,79,8,Completed,Yes,3.0,Positive,1,18-24
STU1320,33,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2024-07-28,102,2,9,60,5,Dropped,No,0.0,Negative,0,31-37
STU1321,21,Male,Pune,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-12-02,109,19,4,40,12,Dropped,No,0.0,Negative,0,18-24
STU1322,22,Male,Kolkata,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,2024-09-16,87,9,14,61,7,Dropped,No,0.0,Neutral,0,18-24
STU1323,41,Female,Delhi,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2023-08-15,110,17,13,93,13,Completed,Yes,3.7,Positive,1,38-44
STU1324,22,Female,Mumbai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-10-25,30,26,14,93,13,Dropped,No,0.0,Negative,0,18-24
STU1325,25,Male,Bangalore,Bachelor's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,2023-03-06,21,30,9,48,17,Dropped,No,0.0,Neutral,0,25-30
STU1326,27,Female,Bangalore,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-10-12,62,26,8,99,4,Completed,Yes,3.2,Positive,1,25-30
STU1327,34,Female,Ahmedabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Desktop,2024-04-20,10,41,11,84,18,Completed,Yes,4.6,Positive,1,31-37
STU1328,43,Male,Ahmedabad,High School,Student,Data Science with Python,Data Analytics,4999,Mobile,2023-11-06,107,0,6,36,10,Dropped,No,0.0,Neutral,0,38-44
STU1329,26,Male,Pune,Master's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,2024-10-26,13,5,4,49,3,Dropped,No,0.0,Negative,0,25-30
STU1330,39,Other,Bangalore,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2024-02-23,76,10,9,45,12,Dropped,No,0.0,Negative,0,38-44
STU1331,36,Female,Delhi,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Tablet,2023-04-30,9,33,7,72,1,Dropped,No,0.0,Negative,0,31-37
STU1332,31,Female,Chennai,High School,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-24,68,38,19,38,27,Completed,No,4.9,Positive,1,31-37
STU1333,25,Female,Delhi,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Tablet,2023-02-16,39,19,15,72,11,Dropped,No,0.0,Negative,0,25-30
STU1334,26,Male,Chennai,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,2023-02-08,24,20,11,36,18,Dropped,No,0.0,Negative,0,25-30
STU1335,39,Male,Mumbai,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2023-11-08,118,20,8,65,13,Completed,No,4.5,Positive,1,38-44
STU1336,28,Male,Hyderabad,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,2024-05-19,34,17,9,72,17,Dropped,No,0.0,Negative,0,25-30
STU1337,40,Female,Chennai,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,2023-04-29,103,20,15,83,8,Completed,Yes,4.0,Positive,1,38-44
STU1338,18,Female,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-04-10,61,18,9,64,20,Dropped,No,0.0,Negative,0,18-24
STU1339,31,Female,Delhi,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-08-29,41,3,8,68,19,Dropped,No,0.0,Negative,0,31-37
STU1340,22,Male,Mumbai,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,2024-07-04,5,12,2,38,17,Dropped,No,0.0,Negative,0,18-24
STU1341,38,Male,Bangalore,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-19,79,17,18,90,2,Dropped,No,0.0,Negative,0,38-44
STU1342,43,Male,Mumbai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Tablet,2024-02-02,50,28,10,84,3,Dropped,No,0.0,Neutral,0,38-44
STU1343,31,Female,Hyderabad,High School,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2024-04-09,4,24,5,56,3,Dropped,No,0.0,Neutral,0,31-37
STU1344,21,Female,Kolkata,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2024-01-15,51,12,5,89,6,Dropped,No,0.0,Negative,0,18-24
STU1345,39,Male,Delhi,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,2024-11-17,52,26,14,45,10,Dropped,No,0.0,Negative,0,38-44
STU1346,40,Female,Pune,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Mobile,2024-07-07,39,18,14,21,24,Dropped,No,0.0,Negative,0,38-44
STU1347,42,Male,Delhi,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-03-05,8,48,12,78,22,Completed,Yes,4.1,Positive,1,38-44
STU1348,18,Female,Ahmedabad,Master's,Student,Machine Learning Basics,AI/ML,5999,Mobile,2024-08-24,113,0,4,24,18,Dropped,No,0.0,Negative,0,18-24
STU1349,39,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-06-08,45,37,13,56,18,Dropped,No,0.0,Negative,0,38-44
STU1350,40,Female,Delhi,High School,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,2024-02-29,88,18,1,50,14,Dropped,No,0.0,Negative,0,38-44
STU1351,36,Male,Ahmedabad,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-11-01,117,0,11,95,16,Completed,Yes,3.7,Positive,1,31-37
STU1352,25,Female,Pune,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-04-12,28,39,19,67,7,Dropped,No,0.0,Neutral,0,25-30
STU1353,32,Male,Chennai,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-05-16,119,16,13,25,1,Dropped,No,0.0,Negative,0,31-37
STU1354,38,Male,Mumbai,Bachelor's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-09-22,107,20,18,34,17,Completed,Yes,3.9,Neutral,1,38-44
STU1355,32,Male,Pune,High School,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-02-22,27,21,19,34,23,Dropped,No,0.0,Negative,0,31-37
STU1356,26,Male,Bangalore,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Tablet,2023-10-14,65,14,14,80,25,Completed,Yes,3.9,Negative,1,25-30
STU1357,38,Male,Hyderabad,Master's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-02-03,34,49,19,35,5,Dropped,No,0.0,Negative,0,38-44
STU1358,26,Female,Chennai,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Desktop,2024-01-15,81,38,16,39,27,Completed,Yes,4.6,Positive,1,25-30
STU1359,27,Male,Bangalore,Bachelor's,Job Seeker,Power BI Masterclass,BI Tools,3499,Mobile,2023-08-11,101,47,13,96,1,Completed,Yes,4.3,Positive,1,25-30
STU1360,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-03-30,62,38,17,63,21,Completed,Yes,3.4,Positive,1,31-37
STU1361,42,Female,Hyderabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-03-31,62,31,4,61,27,Completed,Yes,4.3,Positive,1,38-44
STU1362,38,Female,Chennai,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,2023-08-30,38,48,11,65,17,Completed,Yes,3.8,Neutral,1,38-44
STU1363,43,Male,Kolkata,Bachelor's,Student,Python for Beginners,Programming,1999,Mobile,2024-01-07,26,3,9,53,10,Dropped,No,0.0,Negative,0,38-44
STU1364,26,Male,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-04-12,24,43,7,83,12,Completed,Yes,4.5,Positive,1,25-30
STU1365,20,Female,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2024-01-12,39,44,5,48,25,Completed,Yes,4.8,Positive,1,18-24
STU1366,37,Other,Chennai,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Tablet,2024-07-11,21,31,14,22,20,Dropped,No,0.0,Negative,0,31-37
STU1367,42,Male,Delhi,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Tablet,2024-10-22,94,3,11,28,25,Dropped,No,0.0,Negative,0,38-44
STU1368,43,Male,Bangalore,Master's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,2024-01-03,47,0,5,94,2,Dropped,No,0.0,Neutral,0,38-44
STU1369,28,Male,Mumbai,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2023-03-04,115,32,11,94,23,Completed,Yes,3.9,Positive,1,25-30
STU1370,23,Other,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2024-02-12,48,6,14,44,16,Dropped,No,0.0,Negative,0,18-24
STU1371,19,Male,Bangalore,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-10-10,13,8,11,61,15,Dropped,No,0.0,Negative,0,18-24
STU1372,24,Male,Hyderabad,Bachelor's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,2023-07-14,101,0,8,65,28,Completed,Yes,3.9,Positive,1,18-24
STU1373,35,Female,Pune,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2023-05-06,3,15,18,92,13,Dropped,No,0.0,Neutral,0,31-37
STU1374,44,Male,Mumbai,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,2024-04-10,32,17,1,78,18,Dropped,No,0.0,Negative,0,38-44
STU1375,19,Male,Ahmedabad,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,2023-04-04,35,46,12,40,28,Completed,Yes,3.0,Positive,1,18-24
STU1376,44,Female,Ahmedabad,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2024-11-09,19,5,12,93,20,Dropped,No,0.0,Negative,0,38-44
STU1377,34,Female,Pune,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-08-06,14,1,7,41,22,Dropped,No,0.0,Negative,0,31-37
STU1378,28,Male,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2024-10-19,48,8,12,48,14,Dropped,No,0.0,Neutral,0,25-30
STU1379,44,Male,Pune,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2024-10-16,86,3,3,82,18,Completed,Yes,3.4,Positive,1,38-44
STU1380,29,Male,Bangalore,High School,Freelancer,Power BI Masterclass,BI Tools,3499,Mobile,2024-09-03,81,44,5,92,2,Completed,Yes,3.6,Neutral,1,25-30
STU1381,44,Male,Mumbai,Master's,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,2023-01-22,68,22,5,80,2,Dropped,No,0.0,Neutral,0,38-44
STU1382,36,Female,Mumbai,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2023-02-21,45,42,11,83,3,Dropped,No,0.0,Negative,0,31-37
STU1383,39,Male,Delhi,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2023-12-08,104,44,11,88,5,Completed,No,4.4,Positive,1,38-44
STU1384,41,Male,Pune,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-09-07,19,42,16,59,25,Completed,Yes,4.6,Positive,1,38-44
STU1385,42,Male,Mumbai,Master's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2023-05-09,64,7,6,94,16,Completed,Yes,4.2,Positive,1,38-44
STU1386,24,Female,Delhi,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-08-01,101,38,14,20,22,Completed,Yes,4.6,Positive,1,18-24
STU1387,37,Female,Chennai,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-07-30,66,24,16,84,15,Completed,Yes,4.1,Neutral,1,31-37
STU1388,23,Female,Delhi,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Tablet,2023-03-12,79,15,9,81,12,Completed,Yes,3.7,Positive,1,18-24
STU1389,38,Male,Hyderabad,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-07-21,66,34,19,73,9,Completed,Yes,3.4,Negative,1,38-44
STU1390,41,Female,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2023-08-01,75,16,5,79,26,Completed,Yes,3.2,Neutral,1,38-44
STU1391,18,Female,Bangalore,Master's,Student,SQL Fundamentals,Data Analytics,2499,Tablet,2024-08-23,45,17,8,65,14,Dropped,No,0.0,Neutral,0,18-24
STU1392,34,Male,Chennai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2023-08-10,87,26,14,24,29,Completed,Yes,4.3,Neutral,1,31-37
STU1393,28,Male,Kolkata,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2023-08-27,74,14,15,41,21,Dropped,No,0.0,Negative,0,25-30
STU1394,39,Male,Kolkata,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-12-03,67,16,7,72,16,Completed,Yes,4.0,Positive,1,38-44
STU1395,43,Male,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-06-01,69,42,15,89,11,Completed,Yes,4.9,Neutral,1,38-44
STU1396,35,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-09-02,3,4,4,51,6,Dropped,No,0.0,Negative,0,31-37
STU1397,38,Male,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2023-01-03,38,15,17,30,10,Dropped,No,0.0,Negative,0,38-44
STU1398,34,Male,Bangalore,Master's,Freelancer,Power BI Masterclass,BI Tools,3499,Mobile,2023-10-11,77,14,19,29,28,Dropped,No,0.0,Negative,0,31-37
STU1399,24,Female,Delhi,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-05-29,42,41,13,58,8,Dropped,No,0.0,Neutral,0,18-24
STU1400,34,Male,Mumbai,Master's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,2023-05-14,83,45,1,50,16,Completed,Yes,3.6,Positive,1,31-37
STU1401,37,Female,Delhi,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-07-07,40,33,2,31,3,Dropped,No,0.0,Negative,0,31-37
STU1402,26,Female,Ahmedabad,High School,Student,Data Science with Python,Data Analytics,4999,Desktop,2023-09-14,50,47,13,99,2,Completed,Yes,3.8,Positive,1,25-30
STU1403,34,Female,Chennai,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-06-28,35,18,6,57,16,Dropped,No,0.0,Neutral,0,31-37
STU1404,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2023-04-23,24,7,14,86,19,Dropped,No,0.0,Neutral,0,31-37
STU1405,39,Male,Delhi,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-11-07,88,46,16,85,9,Completed,Yes,3.8,Positive,1,38-44
STU1406,39,Female,Bangalore,Bachelor's,Freelancer,Digital Marketing Analytics,Marketing,3999,Mobile,2023-01-27,17,9,0,71,16,Dropped,No,0.0,Negative,0,38-44
